2024-03-30 08:16:43.640034, 22.0, 2.0, 24.0, -5987, 27
2024-03-30 08:16:44.641121, 21.0, 4.0, 25.0, -6004, 27
2024-03-30 08:16:45.641742, 19.0, 1.0, 20.0, -6022, 27
2024-03-30 08:16:46.642326, 24.0, 6.0, 30.0, -6040, 27
2024-03-30 08:16:47.642674, 24.0, 5.0, 29.0, -6059, 27
2024-03-30 08:16:48.643396, 16.0, 1.0, 17.0, -6074, 27
2024-03-30 08:16:49.644010, 9.0, 0.0, 9.0, -6083, 27
2024-03-30 08:16:50.644970, 3.0, 0.0, 3.0, -6086, 27
2024-03-30 08:16:51.645640, 0.0, 0.0, 0.0, -6086, 27
2024-03-30 08:16:52.646153, 0.0, 0.0, 0.0, -6086, 27
2024-03-30 08:16:53.646501, 2.0, 0.0, 2.0, -6088, 27
2024-03-30 08:16:54.647027, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:16:55.647981, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:16:56.648887, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:16:57.649555, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:16:58.650130, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:16:59.650537, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:00.651025, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:01.651598, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:02.653360, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:03.653836, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:04.654936, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:05.655521, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:06.655964, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:07.656546, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:08.657093, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:09.657694, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:10.658395, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:11.659060, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:12.659466, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:13.660080, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:14.660552, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:15.661136, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:16.661621, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:17.662044, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:18.662516, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:19.663130, 0.0, 0.0, 0.0, -6088, 27
2024-03-30 08:17:20.663747, 0.0, 0.0, 0.0, -6088, 27
