17,0.0,0.0,17,0.17647058823529413,2.5,0.0,0.0,0,0,1,0,0,DDOS 
17,0.0,0.0,17,0.17647058823529413,0.8,0.0,0.0,0,0,1,0,0,DDOS 
7,0.28747978728803447,13.224070215249586,7,0.5714285714285714,1.7,0.0,16.0,0,0,1,0,0,DDOS 
24,0.13605853869675427,6.258692780050698,24,0.75,5.6,0.0,57.0,0,0,1,0,0,DDOS 
26,15.204779321392941,821.0881407365545,26,61.80769230769231,13.3,0.0,0.0,0,0,1,0,0,DDOS 
26,9.923042739557093,535.9039083314955,26,150.15384615384616,17.6,0.0,0.0,0,0,1,0,0,DDOS 
26,9.623957813052527,519.79463515686,26,179.5,9.2,0.0,0.0,0,0,1,0,0,DDOS 
26,8.575728067639382,463.1268847734984,26,372.1923076923077,25.6,0.0,0.0,0,0,1,0,0,DDOS 
2,5.543080280910536,299.326335169169,2,14701.0,13.3,0.0,9.0,0,0,1,0,0,DDOS 
2,0.0,0.0,2,17592.5,32.6,0.0,964.0,0,0,1,0,0,DDOS  
2,0.01652497510216244,0.8923486555167718,2,1829.5,13.7,0.0,0.0,0,0,1,0,0,DDOS 
2,0.016018977183398283,0.8650247679035071,2,1947.0,10.6,0.0,12.0,0,0,1,0,0,DDOS 
2,0.016290879737261756,0.8797075058121347,2,1882.5,10.0,0.0,0.0,0,0,1,0,0,DDOS 
2,0.016473323909553483,0.8895594911158882,2,1841.0,12.0,0.0,0.0,0,0,1,0,0,DDOS 
2,0.015963770901709078,0.86204362869229,2,1960.5,13.7,0.0,1.0,0,0,1,0,0,DDOS 
2,0.015933346309853727,0.8604007007321011,2,1968.0,12.8,0.0,3.0,0,0,1,0,0,DDOS 
2,17.387725977537684,938.9372027870351,2,5989.5,14.4,0.0,0.0,0,0,1,0,0,DDOS 
2,18.48527931842427,998.2050831949107,2,5524.5,19.6,9.0,0.0,9,1,1,0,0,DDOS 
2,19.86591552060646,1072.7594381127487,2,5629.0,21.5,11.0,0.0,11,1,1,0,0,DDOS 
2,20.754512781730636,1120.7436902134546,2,5760.5,22.1,9.0,0.0,9,1,1,0,0,DDOS 
2,20.239846483002367,1092.9517100821279,2,5607.0,20.7,0.0,2.0,0,0,1,0,0,DDOS 
2,19.8886371810191,1073.9864077750312,2,5460.5,26.4,0.0,0.0,0,0,1,0,0,DDOS 
2,19.06548641555346,1029.5362664398867,2,5065.0,20.6,0.0,1.0,0,0,1,0,0,DDOS 
2,18.895629484309502,1020.3639921527133,2,5114.5,22.4,0.0,0.0,0,0,1,0,0,DDOS 
2,21.48108127999654,1159.978389119813,2,4697.0,21.4,0.0,1.0,0,0,1,0,0,DDOS 
2,24.5241037233218,1324.3016010593772,2,4760.0,19.4,0.0,1.0,0,0,1,0,0,DDOS 
2,22.314298891568875,1204.9721401447193,2,5823.0,17.9,0.0,1.0,0,0,1,0,0,DDOS 
2,16.334276310280792,882.0509207551627,2,7389.0,13.6,0.0,0.0,0,0,1,0,0,DDOS 
2,0.0,0.0,2,13976.0,14.0,0.0,0.0,0,0,1,0,0,DDOS 
