7,0.0,0.0,7,1.0,20.5,11.0,0.0,1,0,0,1,0,Slow Rate 
26,0.0,0.0,26,0.2692307692307692,10.3,11.0,0.0,1,0,0,1,0,Slow Rate 
47,0.0,0.0,47,0.14893617021276595,7.7,11.0,0.0,1,0,0,1,0,Slow Rate 
69,0.37376531583619815,0.0,69,0.10144927536231885,19.0,7.0,0.0,1,0,0,1,0,Slow Rate 
94,0.32574778781004243,0.0,94,0.07446808510638298,12.5,9.0,0.0,1,0,0,1,0,Slow Rate 
118,0.2935848794352486,0.0,118,0.059322033898305086,12.2,8.0,0.0,0,0,0,1,0,Slow Rate 
141,0.27026602269792954,0.0,141,0.04964539007092199,7.5,5.0,0.0,1,0,0,1,0,Slow Rate 
141,0.27026602269792954,0.0,141,0.04964539007092199,12.5,4.0,0.0,0,0,0,1,0,Slow Rate 
151,0.26172379054607176,0.0,151,0.046357615894039736,9.8,5.0,0.0,-1,0,0,1,0,Slow Rate 
147,0.26504259313794326,0.0,147,0.047619047619047616,14.3,6.0,0.0,0,0,0,1,0,Slow Rate 
142,0.0,0.0,142,0.04225352112676056,5.0,6.0,0.0,0,0,0,1,0,Slow Rate 
138,0.0,0.0,138,0.043478260869565216,5.0,6.0,0.0,0,0,0,1,0,Slow Rate 
147,0.0,0.0,147,0.04081632653061224,20.5,4.0,0.0,0,0,0,1,0,Slow Rate 
143,0.0,0.0,143,0.04895104895104895,20.5,4.0,0.0,0,0,0,1,0,Slow Rate 
142,0.0,0.0,142,0.04929577464788732,10.0,4.0,0.0,0,0,0,1,0,Slow Rate 
143,0.3692800924848571,0.0,143,0.04895104895104895,7.3,2.0,0.0,0,0,0,1,0,Slow Rate 
141,0.37169763154014074,0.0,141,0.04964539007092199,17.5,4.0,0.0,0,0,0,1,0,Slow Rate 
151,0.3600601710252209,0.0,151,0.046357615894039736,5.0,4.0,0.0,0,0,0,1,0,Slow Rate 
149,0.36230042167696946,0.0,149,0.04697986577181208,5.1,2.0,0.0,0,0,0,1,0,Slow Rate 
147,0.3657404310326908,0.0,147,0.047619047619047616,12.2,2.0,0.0,0,0,0,1,0,Slow Rate 
142,0.0,0.0,142,0.035211267605633804,2.6,6.0,0.0,0,0,0,1,0,Slow Rate 
142,0.0,0.0,142,0.04225352112676056,2.6,6.0,0.0,0,0,0,1,0,Slow Rate 
154,0.0,0.0,154,0.045454545454545456,9.5,7.0,0.0,-1,0,0,1,0,Slow Rate 
150,0.0,0.0,150,0.04666666666666667,15.4,6.0,0.0,0,0,0,1,0,Slow Rate 
151,0.0,0.0,151,0.039735099337748346,10.0,6.0,0.0,0,0,0,1,0,Slow Rate 
148,0.0,0.0,148,0.0472972972972973,9.8,6.0,0.0,0,0,0,1,0,Slow Rate 
145,0.4085747585611883,0.0,145,0.04827586206896552,9.8,7.0,0.0,-1,0,0,1,0,Slow Rate 
141,0.41391629944488023,0.0,141,0.04964539007092199,5.1,6.0,0.0,-2,0,0,1,0,Slow Rate 
151,0.40093578900286897,0.0,151,0.046357615894039736,2.5,10.0,0.0,0,0,0,1,0,Slow Rate 
151,0.40093578900286897,0.0,151,0.046357615894039736,10.0,8.0,0.0,0,0,0,1,0,Slow Rate 
